userName,content,score,at,replyContent,date,time
Pengguna Google,Selalu pilihan terbaik buat bepergian keluarga,5,2025-08-08 11:27:42,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-08-08,11:27:42
Pengguna Google,pelayanan yang memuaskan dan serba ada,5,2025-08-08 10:43:49,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-08,10:43:49
Pengguna Google,murah bgt,5,2025-08-08 09:56:14,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-08,09:56:14
Pengguna Google,traveloka sangat membantu sekali disaat booking hotel,5,2025-08-08 09:43:49,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-08-08,09:43:49
Pengguna Google,good,5,2025-08-08 09:02:26,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-08,09:02:26
Pengguna Google,bagus,5,2025-08-08 08:37:44,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-08-08,08:37:44
Pengguna Google,terima kasih,5,2025-08-08 08:04:37,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-08,08:04:37
Pengguna Google,semoga lancar,5,2025-08-08 07:29:45,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-08,07:29:45
Pengguna Google,Sangat Membantu dalam pencarian semua kebutuhan..,5,2025-08-08 06:47:18,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-08,06:47:18
Pengguna Google,Terbaik,5,2025-08-08 06:09:43,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-08,06:09:43
Pengguna Google,Verry good 👍,5,2025-08-08 04:32:35,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-08,04:32:35
Pengguna Google,sangat baik,3,2025-08-08 03:51:13,,2025-08-08,03:51:13
Pengguna Google,memuaskan,5,2025-08-08 02:08:04,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-08,02:08:04
Pengguna Google,😓,5,2025-08-08 01:31:08,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-08-08,01:31:08
Pengguna Google,proses cepat harga murah,5,2025-08-08 01:17:45,"Hai Kak, terima kasih atas feedbacknya. Jika Kakak memiliki saran, silakan sampaikan melalui fitur Message Center di kanan atas homepage Traveloka App agar kami dapat terus meningkatkan layanan kami. Pantau terus Traveloka untuk penawaran spesial lainnya!",2025-08-08,01:17:45
Pengguna Google,Good job,5,2025-08-07 17:32:49,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-07,17:32:49
Pengguna Google,Solusi Terbaik...👍,5,2025-08-07 16:05:47,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,16:05:47
Pengguna Google,cek in online delay parah setelah reschedule 3 kali,1,2025-08-07 16:04:11,"Hai Dhava, mohon maaf atas ketidaknyamanannya. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -BM",2025-08-07,16:04:11
Pengguna Google,ok,1,2025-08-07 14:40:49,,2025-08-07,14:40:49
Pengguna Google,Traveloka sangat membantu dalam urusan bisnis saya,5,2025-08-07 14:02:57,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,14:02:57
Pengguna Google,pelayanan tidak rumit,2,2025-08-07 13:48:06,,2025-08-07,13:48:06
Pengguna Google,traveloka mantap,5,2025-08-07 13:37:45,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-08-07,13:37:45
Pengguna Google,terbaik cepat,5,2025-08-07 13:14:51,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,13:14:51
Pengguna Google,ok,5,2025-08-07 12:50:24,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-07,12:50:24
Pengguna Google,sangat mengganggu,1,2025-08-07 12:39:34,,2025-08-07,12:39:34
Pengguna Google,mantab,5,2025-08-07 11:45:29,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-07,11:45:29
Pengguna Google,ok,5,2025-08-07 11:36:36,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-08-07,11:36:36
Pengguna Google,iklan spam,1,2025-08-07 11:27:37,,2025-08-07,11:27:37
Pengguna Google,"gak bisa cari tiket.. notifikasinya koneksi internet gak ada.. padahal nonton youtube, instagram bisa.. aku install ulang malah gak bisa masuk.. 🤣🤣🤣",1,2025-08-07 11:20:08,"Hai Miftah, mohon maaf atas ketidaknyamanannya. Pastikan Anda sudah menggunakan aplikasi Traveloka versi terbaru, menggunakan jaringan pribadi (bukan wifi) dan silakan hapus cache pada aplikasi Traveloka Anda. Apabila tetap terkendala, silakan hubungi kami melalui email cs@traveloka.com beserta screenshot kendala yang Anda alami. Terima kasih. -DN",2025-08-07,11:20:08
Pengguna Google,ok,5,2025-08-07 10:43:21,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-07,10:43:21
Pengguna Google,ok,5,2025-08-07 10:29:16,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-07,10:29:16
Pengguna Google,Responnya sangat bagus.Tingkatkan terus 🙏,5,2025-08-07 09:39:29,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,09:39:29
Pengguna Google,puas,5,2025-08-07 08:05:17,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,08:05:17
Pengguna Google,sangat baik,5,2025-08-07 08:01:50,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,08:01:50
Pengguna Google,sangtt mudah dan cepat😍,5,2025-08-07 07:54:37,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-08-07,07:54:37
Pengguna Google,baik,5,2025-08-07 07:32:26,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,07:32:26
Pengguna Google,nice,5,2025-08-07 07:20:24,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-08-07,07:20:24
Pengguna Google,"Jangan pernah pakai aplikasi traveloka, makin kesini sistem buruk.. punya riwayat pembayaran Tpay bagus, alhasil bukan nambah limit malah turun dan parah nya Tpay gak bisa di gunain dengan alasan kebijakan sistem, saya bayar selalu sebelum jatuh tempo, di kasih platinum priority tapi gak guna, pantes banyak yang complain, sampai mengadu ke media konsumen.. selama sistem tidak di benahi jangan harap traveloka akan meningkat . Alasan doang mau di bantu menangani kasus tapi nyata nya tidak.. payah.",1,2025-08-07 07:04:36,"Hai Randika, kami mohon maaf terkait masalah dengan TPayLater Anda. Jangan khawatir, saat ini tim kami sedang berupaya mengatasinya. Kami akan menyelesaikannya melalui nomor kasus terkait 438xxx80 dan mengabari Anda melalui email hingga masalah tersebut terselesaikan. Terima kasih atas kesabaran Anda. -AL",2025-08-07,07:04:36
Pengguna Google,"customer service jangan pakai robot, pake manusia, supaya layanannya lebih manusiawi, ok",4,2025-08-07 06:45:56,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,06:45:56
Pengguna Google,Mantab,4,2025-08-07 05:55:03,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-07,05:55:03
Pengguna Google,ok banget,5,2025-08-07 05:44:07,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-08-07,05:44:07
Pengguna Google,memuaskan,5,2025-08-07 04:21:04,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,04:21:04
Pengguna Google,ok,5,2025-08-07 04:17:11,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-08-07,04:17:11
Pengguna Google,puas,5,2025-08-07 03:30:10,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-07,03:30:10
Pengguna Google,bagus,5,2025-08-07 02:47:48,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-08-07,02:47:48
Pengguna Google,ok,5,2025-08-07 01:04:37,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-07,01:04:37
Pengguna Google,belum perlu,1,2025-08-07 00:24:21,"Hai Iman, kami mohon maaf atas ketidaknyamanannya. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih atas kesabaran Anda. -IF",2025-08-07,00:24:21
Pengguna Google,"app traveloka perlu perbaikan, jika booking tiket pesawat di traveloka pemilihan kursi dan bagasi tidak nampak langsung pada app",1,2025-08-06 21:23:13,"Hai Jimmy, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email ke cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -AN",2025-08-06,21:23:13
Pengguna Google,kecewa.. mending apk seblah.. lebih bertanggung jawab..,2,2025-08-06 17:13:30,"Hai Dilohis, kami mohon maaf terkait masalah dengan pemesanan Anda. Jangan khawatir, saat ini tim kami sedang berupaya mengatasinya. Kami akan menyelesaikannya melalui nomor kasus 43XXXX64 dan mengabari Anda melalui email hingga masalah tersebut terselesaikan. Terima kasih atas kesabaran Anda. -DN",2025-08-06,17:13:30
Pengguna Google,oke,5,2025-08-06 17:09:40,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-06,17:09:40
Pengguna Google,siplahh,5,2025-08-06 15:05:48,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-08-06,15:05:48
Pengguna Google,mantap,5,2025-08-06 13:57:47,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-06,13:57:47
Pengguna Google,"Tadinya Saya pengguna setia TPayLater yg sdh mencapai level 6 dan tidak pernah telat bayar tagihan tiap bulan nya. Tapi entah alasan yg tidak jelas, kemarin setelah saya bayar tagihan saya, LEVEL SAYA MALAH DITURUNKAN DAN SAYA TIDAK BISA PAKAI LAGI TPAYLATER NYA Karena alasan sdh melebihi limit pemakaian setelah diturunkan level limit nya ke level2. Ini terkesan menjebak pengguna paylater mencapai limit dan membayar sisa limit tagihan teringgi sebelumnya. Semoga dibaca pengguna lain dan YLKI.",1,2025-08-06 12:22:37,"Hai Budijanto, kami mohon maaf terkait masalah yang Anda temui. Sayangnya, kami tidak dapat menemukan kasus yang sesuai di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui cs@paylater.co.id. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih atas kesabaran Anda. -NM",2025-08-06,12:22:37
Pengguna Google,mntapp,4,2025-08-06 12:11:12,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-06,12:11:12
Pengguna Google,👍,4,2025-08-06 11:25:55,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-06,11:25:55
Pengguna Google,terbaiklah,5,2025-08-06 10:36:20,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-06,10:36:20
Pengguna Google,selalu jadi wadah untuk pembelian tiket pesawat kemanapun destinasinya,5,2025-08-06 10:08:43,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-06,10:08:43
Pengguna Google,pilih terbaik untuk Indonesia Traveloka,5,2025-08-06 09:20:42,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-06,09:20:42
Pengguna Google,hrganya lumayan,5,2025-08-06 07:13:13,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-06,07:13:13
Pengguna Google,top sekali,5,2025-08-06 07:10:25,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-08-06,07:10:25
Pengguna Google,"semua baik,semoga seterusnya",5,2025-08-06 06:53:50,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-06,06:53:50
Pengguna Google,good,5,2025-08-06 06:11:30,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-06,06:11:30
Pengguna Google,"Jangan beli Asuransi Keterlambatan Penerbangan. Susah mau claimnya, dr asuransi mnt surat keterlambatan dr maskapai Batiknya, sdgkn dr maskapainya gx mau kasih... Percuma...!",1,2025-08-06 05:53:05,"Hai Reindhard, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -NM",2025-08-06,05:53:05
Pengguna Google,lumayan,4,2025-08-06 04:48:41,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-06,04:48:41
Pengguna Google,okey,5,2025-08-06 04:45:25,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-08-06,04:45:25
Pengguna Google,"makin kesini traveloka makin aneh buat cari hotel tidak bisa terus, searc hotel sudah pakai paket data, sudah di hapus data dan login lagi. masih tetap gk bisa",1,2025-08-06 04:44:41,"Hai Rifka, mohon maaf atas ketidaknyamanan yang Anda alami dengan aplikasi kami. Kami memahami rasa frustrasi Anda dan ingin membantu lebih lanjut. Mohon kirimkan screenshot terkait melalui email cs@traveloka.com, untuk membantu kami menyelidiki masalah ini dan memastikan pengalaman yang lebih lancar di masa mendatang. Terima kasih. -TK",2025-08-06,04:44:41
Pengguna Google,keren,5,2025-08-06 04:33:15,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-06,04:33:15
Pengguna Google,"fast, easy, and good",5,2025-08-06 03:25:58,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-08-06,03:25:58
Pengguna Google,Pengalaman Tidak Menyenangkan pkai Tpay Later Traveloka Limit Tersedia Tapi Tidak Bisa Digunakan Alasan dari Tim Analis. Seharusnya Kalo Limit Sdah Tersedia Kapan Pun Bisa Digunakan. Sementara ini tidak dapat Digunakan. Untuk Apa Limit !!!! klo tidak dapat Digunakan.,2,2025-08-06 03:05:49,"Hai Suhendra, kami mohon maaf atas kendala tersebut. Namun sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu Anda dalam menyelesaikan masalah ini, silakan hubungi kami melalui cs@paylater.co.id. Tim kami siap menyelesaikan masalah ini. Terima kasih atas kesabaran Anda. -TK",2025-08-06,03:05:49
Pengguna Google,lebih mudah dalam mencari tiket pesawat,5,2025-08-06 02:25:26,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-06,02:25:26
Pengguna Google,ok bagus,5,2025-08-06 02:16:06,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-08-06,02:16:06
Pengguna Google,komplit ..cepet,5,2025-08-06 01:59:54,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-06,01:59:54
Pengguna Google,"⭐ 1/5 Sangat kecewa! Setelah refund Januari 2025, saya tidak menerima notifikasi tagihan, bunga, atau denda dari Traveloka PayLater. Baru Agustus 2025 saya diberi tahu via WhatsApp bahwa ada tunggakan sejak berbulan-bulan lalu dan BI Checking saya sudah tercoreng. Ini bukan soal nominal, tapi kelalaian sistem Traveloka yang merugikan saya secara reputasi dan finansial. Tidak transparan, tidak ada tanggung jawab.",1,2025-08-06 01:30:52,"Hai Risky, kami mohon maaf terkait masalah dengan TPayLater Anda. Setelah dicek kembali, saat ini tim kami sudah berupaya mengatasinya dan telah memberi informasi via email melalui nomor kasus terkait 43****15. Anda bisa lakukan pengecekan kembali email yang sudah diterima. Terima kasih atas kesabaran Anda. -TK",2025-08-06,01:30:52
Pengguna Google,sangat membantu dalam segala hal tentang penerbangan,5,2025-08-05 23:21:52,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-05,23:21:52
Pengguna Google,traveloka oke,5,2025-08-05 21:40:46,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-08-05,21:40:46
Pengguna Google,cara mudah dan cepat,5,2025-08-05 14:22:22,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-08-05,14:22:22
Pengguna Google,oke,5,2025-08-05 14:17:38,"Thank you for your positive feedback! If you have any suggestions for improvement, please feel free to share them with us through the Message Center feature at the top right of the Traveloka App homepage. Do stay tuned for more interesting updates and offers from Traveloka!",2025-08-05,14:17:38
Pengguna Google,bagus sekali,5,2025-08-05 13:51:56,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-05,13:51:56
Pengguna Google,mengganggu,2,2025-08-05 13:31:39,,2025-08-05,13:31:39
Pengguna Google,senang sekali sudah bisa pesan tiket,5,2025-08-05 13:23:26,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-08-05,13:23:26
